"article_id","url","source_name","source_url","title","subtitle","author_name","publish_date","content","top_image_url","top_image_caption","created_at","tags","categories"
4024,"https://timesofmalta.com/article/i-m-tired-going-friends-funerals-motorcycle-advocacy-group-president.1102545","Times of Malta","https://timesofmalta.com","‘I’m tired of going to friends’ funerals’: bikers' anger after skip crash death","Foundation president says riding in Malta has become more dangerous","Matthew Bonanno","2024-12-17","The president of a motorcycle advocacy group has expressed his anger at the perceived negligence of the authorities, which he says led to the death of a biker last week. Dieter Vink, 54, died last Friday, two days after crashing his motorcycle into a skip positioned on the final curve of the St Paul’s Bay bypass before the Xemxija roundabout.  “I’m sick of going to funerals. It feels like our lives are cheap,” Galea said, mentioning the deaths of Johanna Boni, after being hit by a truck in 2015, and Marie Claire Lombardi, who lost control of her bike after it skidded on olives spilled onto the road in 2022. Speaking about the experience of riding a motorcycle more generally, Galea said it had become more dangerous to drive on Malta’s roads over the past four or five years. “I think it’s because drivers are frustrated by the ever-increasing traffic, which in turn leads them to drive in an impatient and careless manner. Right now, the situation feels like it’s beyond repair,” he said. Aldo Overend, a committee member of the NGO, echoed Galea’s sentiments.  “We just hope this accident will lead to action because we can’t go on like this,"" he said. ""While riding, I feel like I constantly have to dodge heavy vehicles, construction materials, fresh concrete and water leaking from bowsers, as well as reckless car drivers not taking us into account."" Official data shows almost 40 per cent of all road traffic casualties involve motorcyclists.  Vink’s family and friends have vowed to get justice for his death and are seeking legal advice. A GoFundMe page has been set up to raise funds to cover funeral and legal expenses, along with a fundraising bike ride planned for December 28, starting at Mater Dei Hospital and ending at Vink’s second home, The Pitstop in Xemxija.","https://cdn-attachments.timesofmalta.com/8631579747f763429366baba4e9136dd24ab0494-1734433065-b7643960-1920x1280.png","Victims of motorcycle crashes in recent years, from left, Johanna Boni, Dieter Vink and Marie Claire Lombardi. Photos: Times of Malta/Facebook","2025-07-03 15:13:33.296013+00","{Accident,Motoring,National,Traffic}","{}"
4014,"https://timesofmalta.com/article/two-minivans-crash-one-overturns-siggiewi-collision.1102584","Times of Malta","https://timesofmalta.com","Two passenger vans crash, one overturns in Siġġiewi collision","Police say four people were hospitalised, but Transport Malta said no one was injured","Times of Malta","2024-12-17","Updated 6 pm  Two passenger vans crashed in the limit of Siġġiewi on Tuesday afternoon, causing one of them to overturn.  The incident was initially reported by Transport Malta, who in a statement said that the incident involved a minivan carrying school children and that no injuries were reported.  However, when contacted the police said that since the incident was reported at 2.15 pm four people had been taken to Mater Dei Hospital.  Later on Tuesday police were able to confirm that the collision had occurred between a Mercedes Sprinter and a Renault Master on Triq Mons Mikiel Azzopardi.  The Mercedes Sprinter, a school van, was being driven by a 52-year-old man from Għargħur, remained upright and neither the driver nor the passengers were injured.  The Renault Master was being driven by a 46-year-old man from San Ġwann and overturned as a result of the crash.  Four passengers in the van, three women aged 44, 48 and 63 from Siġġiewi and a 43-year-old woman from Rabat were injured and taken to Mater Dei Hospital.  Their condition had not been established at time of writing.  The road has since been reopened to traffic.","https://cdn-attachments.timesofmalta.com/4ecee32c6e7541e20a0d9a5ae347a376eb512052-1734446884-85c34fa1-1920x1280.png","Authorities were supervising the removal of the vehicles later on Tuesday. Photo: Chris Sant Fournier","2025-07-03 15:13:30.845498+00","{Accident,National,Police,Siġġiewi}","{}"
3999,"https://timesofmalta.com/article/where-transport-safety-investigative-commission.1102573","Times of Malta","https://timesofmalta.com","Doctors ask: Where is the Transport Safety Investigative Commission?","Commission was promised in 2022, doctors point out","Times of Malta","2024-12-17","A promised Transport Safety Investigative Commission whose setting up was promised in December 2022 has still not materialised, the Doctors for Road Safety said on Tuesday. The NGO noted the recent 'horrific' crashes and expressed condolences to the victims. The promised commission, it said, was essential to investigate such crashes and bring about changes to prevent their reoccurrence. The setting up of the commission, it recalled, was promised following the first National Road Safety Conference it organised in 2022.  ""This lethargy is symptomatic of road safety not being given its urgent due priority by policymakers in this country."" The NGO urged road users to be cautious and attentive on the roads, especially during the festive season. Last September, the Insurance Association of Malta also expressed concern about the delayed Transport Safety Investigation Commission and the Road Safety Bureau that was to be part of it.  Currently, magisterial inquiries and police investigations are the only methods of investigating road accidents in Malta. These inquiries determine civil or criminal liabilities, and their conclusions generally remain confidential. Times of Malta had reported that the bureau was delayed by the judiciary’s hesitancy to share the contents of magisterial inquiries owing to the confidentiality of investigations and the privacy of those involved.  In April, Times of Malta also reported that the existing Road Safety Council, which brings together road safety stakeholders, had not met since appointing a new chairman five months previously.","https://cdn-attachments.timesofmalta.com/bf280bc20421e4393b874eb468d19a01255070b4-1734438585-2fca9fa2-1920x1280.jpeg","Doctors and insurers have complained about the delay in setting up a professional body to investigate the causes of traffic accidents. File photo.","2025-07-03 15:13:27.107065+00","{National,Traffic}","{}"
3989,"https://timesofmalta.com/article/crash-bus-car-busy-blata-lbajda-road-causes-traffic-tailback.1102673","Times of Malta","https://timesofmalta.com","Crash between bus and car on busy Blata l-Bajda road causes traffic tailback","No one was injured","Times of Malta","2024-12-19","Updated 6.50pm A crash between a private vehicle and a public bus on Triq Dicembru Tlettax in Blata l-Bajda caused a traffic tailback on the busy street at peak hours. Motorists told Times of Malta the crash happened on the Marsa-bound lane, not far from Our Lady of the Miraculous Medal church. The police said no one was injured in the crash. Malta Public Transport said in a statement that according to CCTV footage, the bus was stationary at the bus stop for some time before the collision. ""No injuries were reported. The company thanks the authorities for their immediate assistance.""","https://cdn-attachments.timesofmalta.com/f466c6359b112cb0fd5a75943e9b021fd2c6ba63-1734626266-81a903fa-1920x1280.jpg","The crash happened on the Marsa-bound lane. Photo: Google Maps","2025-07-03 15:13:24.515299+00","{Accident,Ħamrun,Marsa,National,Traffic}","{}"
3991,"https://timesofmalta.com/article/woman-seriously-injured-naxxar-traffic-accident.1102755","Times of Malta","https://timesofmalta.com","Woman seriously injured in Naxxar traffic accident","Initial investigations suggest she lost control of the motorcycle she was riding","Times of Malta","2024-12-20","A 30-year-old woman from Birkirkara was taken to hospital with serious injuries after appearing to have lost control of the motorcycle she was riding. The accident occurred on Tul il-Kosta in Naxxar. The woman was treated at the scene before being taken to hospital, where her injuries were certified as serious. Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/72b71589f64c677325f9a5835c0fcd5af4b0a2d1-1734717836-ef325072-1920x1280.jpeg","The woman was taken to hospital. File photo.","2025-07-03 15:13:25.065219+00","{Accident,National}","{}"
3976,"https://timesofmalta.com/article/child-elderly-woman-seriously-injured-separate-traffic-accidents.1102746","Times of Malta","https://timesofmalta.com","Child and elderly woman seriously injured in separate traffic accidents","The accidents occurred in Birkirkara and Sliema","Times of Malta","2024-12-20","A child and an elderly woman were left with serious injuries on Friday after being hit by a car in separate traffic accidents. The first incident occurred at around 11:30am on Triq in-Naxxar, Birkirkara, when a 72-year-old woman from Mosta was hit by a Peugeot 307 driven by a 43-year-old man from Marsaskala. Around 15 minutes later, a two-year-old child was hit by a Suzuki SX4 driven by a 44-year-old man from Mtarfa on Triq San Ġwann Bosco in Sliema. Both victims were treated at the scene before being taken to Mater Dei Hospital, where their injuries were certified as serious. Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/4c672b3c9b29177b1cc01fa5d732302d5a6c99e1-1734711260-eb23a816-1920x1280.jpeg","File photo: Matthew Mirabelli.","2025-07-03 15:13:21.448115+00","{Accident,Birkirkara,National,Sliema}","{}"
3964,"https://timesofmalta.com/article/two-motorcyclists-injured-fourvehicle-crash-triq-issalina.1102795","Times of Malta","https://timesofmalta.com","Two motorcyclists injured in four-vehicle crash on Triq is-Salina","One of the motorcyclists suffered serious injuries","Times of Malta","2024-12-22","Updated 2.25pm Two motorcyclists were injured - one of them seriously - in a traffic accident on Triq is-Salini that involved three motorbikes and a car. The accident was reported at 9.30am close to Kennedy Grove on the southbound lane. It involved an Aprilia, a Honda and a Yamaha motorbike and a Mercedes driven by a 27-year-old woman.  The Aprilia's driver - a 31-year-old man from Qormi, and the  Honda's driver - a 40-year-old man from Mqabba, were taken to Mater Dei Hospital.  The 31-year-old suffered slight injuries while the 40-year-old was seriously injured. The third motorcyclist - a 29-year-old man from St Paul's Bay, and the Mercedes driver were not injured. According to initial indications, one of the motorcyclists lost control of his vehicle and crashed into the two other bikes and car.  Police investigations and a magisterial inquiry are ongoing.","https://cdn-attachments.timesofmalta.com/abad8a9004761218e1a36d211220fdc9437e2886-1734863813-5c23af44-1920x1280.jpg","The southbound lane has been closed to traffic. Photo: Matthew Mirabelli","2025-07-03 15:13:18.586768+00","{Accident,National,Police,""St Paul’S Bay""}","{}"
3966,"https://timesofmalta.com/article/cyclist-13-seriously-injured-car-mtarfa.1102800","Times of Malta","https://timesofmalta.com","Cyclist, 13, grievously injured by car in Mtarfa","Accident reported at 10.15am","Times of Malta","2024-12-22","A 13-year-old girl was grievously injured when she was hit by a car while cycling along Triq Sir Philip Pullicino in Mtarfa. The police said in a statement the accident was reported at 10.15am on Sunday.  The car - a Ford B Max - was bring driven by a 25-year-old from Mtarfa. She was given first aid on site before being rushed to hospital. Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/980d155d9a1aecbf571c890c00d9c7f8a3096331-1734875690-1da8853a-1920x1280.jpg","File photo: Times of Malta","2025-07-03 15:13:19.044104+00","{Accident,Mtarfa,National,Police}","{}"
3938,"https://timesofmalta.com/article/carbus-collision-caused-long-traffic-jam-regional-road.1102822","Times of Malta","https://timesofmalta.com","Bus driver critically injured in crash with van on Regional Road","The accident caused long tailbacks on Monday","Times of Malta","2024-12-23","A bus driver, 37, was critically injured in a collision with a van on the Regional Road on Monday morning.  The accident happened at 10.30am on a southbound lane just after the tunnels. The bus, which was not carrying passengers, ended up straddling the centre strip and debris was spread over a wide area, causing the closure of busy traffic lanes. An eyewitness said she saw the bus driver lying on the road with blood on his head. The van was driven by a 39-year-old woman from Naxxar who was not seriously hurt.","https://cdn-attachments.timesofmalta.com/9c0bc4b729b2a24da20055074e96cc4a0a9d3e5c-1734951586-e04d003a-1920x1280.jpg","The van damaged in the Regional Road accident. Photo Johnathan Borg.","2025-07-03 15:13:11.872025+00","{National,Traffic}","{}"
3910,"https://timesofmalta.com/article/bus-driver-injujred-regional-road-crash-dies.1102872","Times of Malta","https://timesofmalta.com","Bus driver dies day after Regional Road crash","Victim named as father-of-four Hussain Shah","Times of Malta","2024-12-24","A 37-year-old bus driver has died after succumbing to his injuries following a traffic collision on Monday. The man was named 37-year-old Hussein Shah by his employer, bus company Tallinja.  Shah was critically hurt in a collision with a van that forced the temporary closure of Regional Road on Monday.  In a statement on Tuesday, police said that Shah had died at Mater Dei Hospital.   Tallinja said that Shah was a Pakistani national and a father of four children, adding that they are deeply saddened by his loss.  He joined the company earlier this year, having previously worked as a bus driver and school bus driver in the United Arab Emirates.  ""Our thoughts and prayers go out to his family and friends in these difficult times,"" they said.  The incident happened yesterday at 10.30am on the southbound lane of Regional Road.  The bus, which was not carrying passengers, ended up straddling the centre strip and debris was spread over a wide area, causing the closure of busy traffic lanes. The van was driven by a 39-year-old woman from Naxxar who was not seriously hurt.","https://cdn-attachments.timesofmalta.com/52fdc5b03131dd810661bc87228ec8db028d2530-1735044138-14ff9c29-1920x1280.jpg","Hussein Shah","2025-07-03 15:13:04.353691+00","{Accident,National,Police,Transport}","{}"
3929,"https://timesofmalta.com/article/no-access-ta-xbiex-msida-valley-january.1102868","Times of Malta","https://timesofmalta.com","No access from Ta' Xbiex to Msida valley from January","New routes announced around Msida Creek project","Times of Malta","2024-12-24","There will be no direct access from Ta' Xbiex to the Msida valley from January 2, as part of new traffic arrangements surrounding the Msida Creek project.  Infrastructure Malta said on Tuesday that as of Thursday, January 2, new routes would come into effect around the area.  Access from Ta’ Xbiex to Msida Valley will be closed, and a temporary road near the General Workers Union monument will provide direct access from Valletta to Ta’ Xbiex, Gzira and Sliema. Infrastructure Malta advised motorists to use alternative routes from either Regional Road of the Kappara Junction when travelling from Ta' Xbiex to the Msida Valley.  Vehicles will no longer be able to turn around the monument back towards Valley Road.  Last month, at the start of the project, pedestrians were forced to step off their route and share the road with passenger vehicles due to the ongoing work, but it was quickly reinstated a few days later.","https://cdn-attachments.timesofmalta.com/1da013f950d59ac99a7106dfc90b1dd62424779c-1735042918-a1016423-1920x1280.jpg","The new routes around the Msida Creek project. Photo: Infrastructure Malta","2025-07-03 15:13:09.728904+00","{Infrastructure,Msida,National,Traffic,Transport}","{}"
3905,"https://timesofmalta.com/article/watch-family-back-home-christmas-fire-destroyed-home-last-year.1102869","Times of Malta","https://timesofmalta.com","Watch: Family back home for Christmas after fire destroyed their home last year","Mother thanks people for all the help received to rebuild their home","Claudia Calleja","2024-12-25","This year Christine Gatt and her family will be celebrating Christmas at their Paola home – after spending most of the year putting it back together when it was wrecked by a terrifying fire just before Christmas 2023. “We spent nine months coming to our home every evening to scrub and clean our charred home. We had to go through all our belongings, throw out what could not be saved and save what we could. We cleaned, scraped and scrubbed walls, floors and ceilings. We did most of the work ourselves, but help came in from everywhere. People gave us furniture, clothes, food and even new tiles and a kitchen,” says Christine as she stands in front of their donated Christmas tree together with her husband, Patrick, and their two young sons Zaylen, six, and Zyon, three.   Slowly things started taking shape. Her husband's employer provided the replacement tiles and they got help with the plastering. Now they are mostly done, but they still have missing doors and windows which are currently replaced by curtains or plywood planks. They also need to finish their bathroom which is currently make-shift. But Christine is determined to stay positive. Even though, as the anniversary of the fire approached, she started getting anxious.  With the support of a psychologist, she managed to push through her fears and decorated for Christmas this year again. She also had great help from her friend, Romina, who supported her emotionally and helped her settle back in.  “We managed to get here with the help of God and the help of so many people. And for that we are grateful,” she says.","https://cdn-attachments.timesofmalta.com/4718f7f309d90782ba9351534864950b1cebfc8d-1735040281-09bc2788-1920x1280.jpeg","Zyon is happy to be home this Christmas. Photo: Matthew Mirabelli","2025-07-03 15:13:02.929143+00","{Accident,Christmas,National}","{}"
3885,"https://timesofmalta.com/article/man-injured-crashing-barriers-light-post-marsa.1102997","Times of Malta","https://timesofmalta.com","Man injured after crashing into barriers and light post in Marsa","The incident happened early in the morning on Triq Diċembru Tlettax","Times of Malta","2024-12-27","A man was injured on Friday after an early morning crash that saw him colliding with traffic barriers in Marsa.  Police said in a statement that it was informed of a traffic collision on Triq Diċembru Tlettax at around 7.45am.  When officers arrived on the scene they found that a 36-year-old Turkish national, residing in Żabbar, had lost control of the Toyota Vitz he was driving and crashed into the barriers and a light post.  The man was given first aid on site but was later taken to Mater Dei hospital where he was certified as having sustained grievous injuries.  The Civil Protection Department were also on assisting on the site.  A police investigation into the matter is still ongoing.","https://cdn-attachments.timesofmalta.com/269439c01ddc2e4d4aed2dfddc07fa777df92bea-1735305729-746d68be-1920x1280.png","The driver crashed into the barriers and a light post on Triq Diċembru Tlettax. Photo: Google Maps","2025-07-03 15:12:57.890868+00","{Accident,Marsa,National,Police}","{}"
3900,"https://timesofmalta.com/article/woman-seriously-injured-traffic-accident-zejtun.1103010","Times of Malta","https://timesofmalta.com","Woman seriously injured in traffic accident in Żejtun","The accident occurred on Triq il-Ħotba shortly before midday","Times of Malta","2024-12-27","A 62-year-old woman from Ħamrun was taken to hospital with serious injuries Friday after being involved in a traffic accident in Żejtun shortly before midday.  The accident occurred on Triq il-Ħotba.  Initial investigations suggest the Honda motorcycle ridden by the woman was involved in a collision with an Isuzu truck driven by a 25-year-old Ħal Luqa resident. The woman was treated at the scene before being taken to Mater Dei Hospital, where her injuries were certified as serious. Police investigations are ongoing.","https://cdn-attachments.timesofmalta.com/4c672b3c9b29177b1cc01fa5d732302d5a6c99e1-1735317357-848e50b2-1920x1280.jpeg","File photo: Matthew Mirabelli.","2025-07-03 15:13:01.702431+00","{Accident,National,Żejtun}","{}"
